core,section,start,end,cycles,snitch_loads,snitch_stores,snitch_avg_load_latency,snitch_occupancy,total_ipc,snitch_issues,num_cores,num_data,num_local_data,max_val,seed
175,2,42513,45177,2665,6,1,1.6666666666666667,0.01125703564727955,0.01125703564727955,30,256,64,-1,295,1671367795
75,0,20428,41121,20694,102,90,66.16831683168317,0.029525466318739733,0.029525466318739733,611,256,64,-1,295,1671367795
75,1,41123,43556,2434,222,47,3.4414414414414414,0.628594905505341,0.628594905505341,1530,256,64,-1,295,1671367795
75,2,43558,45167,1610,6,1,1.6666666666666667,0.018633540372670808,0.018633540372670808,30,256,64,-1,295,1671367795
195,0,20250,41109,20860,86,90,74.84705882352941,0.02310642377756472,0.02310642377756472,482,256,64,-1,295,1671367795
195,1,41111,43530,2420,217,49,3.3870967741935485,0.6214876033057851,0.6214876033057851,1504,256,64,-1,295,1671367795
195,2,43532,45170,1639,50,8,2.391304347826087,0.11592434411226354,0.11592434411226354,190,256,64,-1,295,1671367795
136,0,20080,41110,21031,86,90,65.45882352941176,0.022918548808901144,0.022918548808901144,482,256,64,-1,295,1671367795
136,1,41112,43789,2678,252,70,3.0912698412698414,0.6445108289768484,0.6445108289768484,1726,256,64,-1,295,1671367795
136,2,43791,45165,1375,56,11,2.5961538461538463,0.15418181818181814,0.15418181818181814,212,256,64,-1,295,1671367795
156,0,20091,41116,21026,86,90,66.65882352941175,0.022923998858556074,0.022923998858556074,482,256,64,-1,295,1671367795
156,1,41118,43103,1986,191,59,2.8534031413612566,0.6455186304128903,0.6455186304128903,1282,256,64,-1,295,1671367795
156,2,43105,45173,2069,16,2,2.066666666666667,0.031899468342194294,0.031899468342194294,66,256,64,-1,295,1671367795
16,0,20119,41117,20999,86,90,78.68235294117648,0.022953473974951188,0.022953473974951188,482,256,64,-1,295,1671367795
16,1,41119,43050,1932,187,57,2.93048128342246,0.6376811594202898,0.6376811594202898,1232,256,64,-1,295,1671367795
16,2,43052,45167,2116,6,1,1.6666666666666667,0.014177693761814743,0.014177693761814743,30,256,64,-1,295,1671367795
219,0,20408,41123,20716,86,90,78.51764705882353,0.023267039969106004,0.023267039969106004,482,256,64,-1,295,1671367795
219,1,41125,43574,2450,221,57,3.3167420814479636,0.6244897959183674,0.6244897959183674,1530,256,64,-1,295,1671367795
219,2,43576,45161,1586,39,10,2.4444444444444446,0.09836065573770493,0.09836065573770493,156,256,64,-1,295,1671367795
89,0,20276,41109,20834,86,90,77.17647058823529,0.02313525967169051,0.02313525967169051,482,256,64,-1,295,1671367795
89,1,41111,42527,1417,139,33,2.7482014388489207,0.6337332392378264,0.6337332392378264,898,256,64,-1,295,1671367795
89,2,42529,45175,2647,6,1,1.6666666666666667,0.011333585190782015,0.011333585190782015,30,256,64,-1,295,1671367795
235,0,20412,41112,20701,86,90,80.2,0.023283899328534845,0.023283899328534845,482,256,64,-1,295,1671367795
235,1,41114,43507,2394,225,59,3.2355555555555555,0.6390977443609023,0.6390977443609023,1530,256,64,-1,295,1671367795
235,2,43509,45164,1656,41,9,2.5,0.0966183574879227,0.0966183574879227,160,256,64,-1,295,1671367795
222,0,20324,41124,20801,90,90,73.38202247191012,0.024758425075717516,0.024758425075717516,515,256,64,-1,295,1671367795
222,1,41126,42912,1787,172,43,2.982558139534884,0.6412982652490207,0.6412982652490207,1146,256,64,-1,295,1671367795
222,2,42914,45160,2247,6,1,1.6666666666666667,0.01335113484646195,0.01335113484646195,30,256,64,-1,295,1671367795
163,0,20316,41117,20802,105,90,52.92307692307693,0.030525910970099032,0.030525910970099032,635,256,64,-1,295,1671367795
163,1,41119,42325,1207,120,33,2.1666666666666665,0.6180613090306545,0.6180613090306545,746,256,64,-1,295,1671367795
163,2,42327,45174,2848,6,1,1.6666666666666667,0.01053370786516854,0.01053370786516854,30,256,64,-1,295,1671367795
152,0,20059,41114,21056,113,90,46.714285714285715,0.033197188449848015,0.033197188449848015,699,256,64,-1,295,1671367795
152,1,41116,43096,1981,182,65,2.67032967032967,0.6108026249369005,0.6108026249369005,1210,256,64,-1,295,1671367795
152,2,43098,45172,2075,16,2,2.066666666666667,0.03180722891566265,0.03180722891566265,66,256,64,-1,295,1671367795
246,0,20368,41115,20748,103,90,63.950980392156865,0.02983420088683247,0.02983420088683247,619,256,64,-1,295,1671367795
246,1,41117,42503,1387,131,33,2.5267175572519083,0.601297764960346,0.601297764960346,834,256,64,-1,295,1671367795
246,2,42505,45167,2663,17,4,2.25,0.027037176117161096,0.027037176117161096,72,256,64,-1,295,1671367795
199,0,20396,41118,20723,86,90,77.58823529411767,0.02325918062056652,0.02325918062056652,482,256,64,-1,295,1671367795
199,1,41120,42834,1715,164,33,3.0609756097560976,0.6402332361516035,0.6402332361516035,1098,256,64,-1,295,1671367795
199,2,42836,45171,2336,6,1,1.6666666666666667,0.012842465753424657,0.012842465753424657,30,256,64,-1,295,1671367795
172,0,20105,41120,21016,86,90,64.85882352941178,0.02293490673772364,0.02293490673772364,482,256,64,-1,295,1671367795
172,1,41122,43165,2044,199,59,2.8793969849246226,0.6467710371819961,0.6467710371819961,1322,256,64,-1,295,1671367795
172,2,43167,45177,2011,6,1,1.6666666666666667,0.014917951268025855,0.014917951268025855,30,256,64,-1,295,1671367795
116,0,20068,41116,21049,86,90,73.7529411764706,0.022898950068886884,0.022898950068886884,482,256,64,-1,295,1671367795
116,1,41118,43333,2216,203,49,3.330049261083744,0.6290613718411552,0.6290613718411552,1394,256,64,-1,295,1671367795
116,2,43335,45170,1836,6,1,1.6666666666666667,0.016339869281045753,0.016339869281045753,30,256,64,-1,295,1671367795
4,0,20114,41114,21001,86,90,74.1058823529412,0.022951288033903148,0.022951288033903148,482,256,64,-1,295,1671367795
4,1,41116,43653,2538,231,67,3.2294372294372296,0.628053585500394,0.628053585500394,1594,256,64,-1,295,1671367795
4,2,43655,45164,1510,6,1,1.6666666666666667,0.019867549668874173,0.019867549668874173,30,256,64,-1,295,1671367795
208,0,20087,41121,21035,98,90,68.64948453608247,0.027525552650344662,0.027525552650344662,579,256,64,-1,295,1671367795
208,1,41123,43975,2853,252,57,3.523809523809524,0.6232036452856642,0.6232036452856642,1778,256,64,-1,295,1671367795
208,2,43977,45158,1182,16,2,2.066666666666667,0.05583756345177665,0.05583756345177665,66,256,64,-1,295,1671367795
221,0,20267,41124,20858,104,90,66.60194174757281,0.030060408476363987,0.030060408476363987,627,256,64,-1,295,1671367795
221,1,41126,43293,2168,195,33,3.3230769230769237,0.6208487084870848,0.6208487084870848,1346,256,64,-1,295,1671367795
221,2,43295,45160,1866,17,4,2.25,0.03858520900321544,0.03858520900321544,72,256,64,-1,295,1671367795
109,0,20291,41114,20824,86,90,73.78823529411764,0.02314636957356896,0.02314636957356896,482,256,64,-1,295,1671367795
109,1,41116,42309,1194,125,35,2.456,0.6515912897822446,0.6515912897822446,778,256,64,-1,295,1671367795
109,2,42311,45180,2870,17,4,2.25,0.025087108013937282,0.025087108013937282,72,256,64,-1,295,1671367795
13,0,20272,41116,20845,103,90,65.54901960784314,0.02969537059246822,0.02969537059246822,619,256,64,-1,295,1671367795
13,1,41118,42499,1382,139,25,2.8129496402877696,0.6555716353111433,0.6555716353111433,906,256,64,-1,295,1671367795
13,2,42501,45166,2666,6,1,1.6666666666666667,0.011252813203300823,0.011252813203300823,30,256,64,-1,295,1671367795
133,0,20228,41109,20882,130,90,41.87596899224806,0.03998659132267024,0.03998659132267024,835,256,64,-1,295,1671367795
133,1,41111,43164,2054,185,57,2.8324324324324324,0.6046738072054528,0.6046738072054528,1242,256,64,-1,295,1671367795
133,2,43166,45164,1999,6,1,1.6666666666666667,0.015007503751875937,0.015007503751875937,30,256,64,-1,295,1671367795
183,0,20321,41122,20802,100,90,58.050505050505045,0.028603018940486488,0.028603018940486488,595,256,64,-1,295,1671367795
183,1,41124,43755,2632,237,41,3.4936708860759493,0.6360182370820668,0.6360182370820668,1674,256,64,-1,295,1671367795
183,2,43757,45166,1410,16,2,2.066666666666667,0.04680851063829787,0.04680851063829787,66,256,64,-1,295,1671367795
232,0,20108,41112,21005,107,90,60.0566037735849,0.030992620804570336,0.030992620804570336,651,256,64,-1,295,1671367795
232,1,41114,41960,847,98,19,2.020408163265306,0.6824085005903188,0.6824085005903188,578,256,64,-1,295,1671367795
232,2,41962,45164,3203,6,1,2.0,0.009366219169528569,0.009366219169528569,30,256,64,-1,295,1671367795
46,0,20382,41108,20727,89,90,75.04545454545455,0.024460848169054857,0.024460848169054857,507,256,64,-1,295,1671367795
46,1,41110,42181,1072,114,17,2.526315789473684,0.6660447761194029,0.6660447761194029,714,256,64,-1,295,1671367795
46,2,42183,45174,2992,6,1,1.6666666666666667,0.01002673796791444,0.01002673796791444,30,256,64,-1,295,1671367795
239,0,20413,41113,20701,86,90,80.01176470588236,0.023283899328534845,0.023283899328534845,482,256,64,-1,295,1671367795
239,1,41115,42956,1842,173,41,3.034682080924856,0.6308360477741585,0.6308360477741585,1162,256,64,-1,295,1671367795
239,2,42958,45165,2208,16,2,2.066666666666667,0.029891304347826088,0.029891304347826088,66,256,64,-1,295,1671367795
252,0,20066,41117,21052,103,90,65.13725490196079,0.029403382101463045,0.029403382101463045,619,256,64,-1,295,1671367795
252,1,41119,43435,2317,219,59,3.2100456621004567,0.6396201985325852,0.6396201985325852,1482,256,64,-1,295,1671367795
252,2,43437,45169,1733,47,7,2.3023255813953494,0.103866128101558,0.103866128101558,180,256,64,-1,295,1671367795
186,0,20135,41123,20989,100,90,56.96969696969697,0.028348182381247318,0.028348182381247318,595,256,64,-1,295,1671367795
186,1,41125,42187,1063,115,19,2.4347826086956523,0.6716839134524929,0.6716839134524929,714,256,64,-1,295,1671367795
186,2,42189,45167,2979,6,1,1.6666666666666667,0.010070493454179257,0.010070493454179257,30,256,64,-1,295,1671367795
35,0,20453,41121,20669,132,90,51.6412213740458,0.04117277081619817,0.04117277081619817,851,256,64,-1,295,1671367795
35,1,41123,43285,2163,192,49,3.1875,0.603791030975497,0.603791030975497,1306,256,64,-1,295,1671367795
35,2,43287,45171,1885,17,4,2.25,0.03819628647214854,0.03819628647214854,72,256,64,-1,295,1671367795
67,0,20210,41119,20910,104,90,63.46601941747573,0.02998565279770445,0.02998565279770445,627,256,64,-1,295,1671367795
67,1,41121,43503,2383,216,60,3.305555555555556,0.619387326898867,0.619387326898867,1476,256,64,-1,295,1671367795
67,2,43505,45165,1661,37,6,2.294117647058824,0.08669476219145092,0.08669476219145092,144,256,64,-1,295,1671367795
181,0,20134,41122,20989,108,90,51.485981308411205,0.03139739863738149,0.03139739863738149,659,256,64,-1,295,1671367795
181,1,41124,43884,2761,256,77,3.1953125,0.6345526982977182,0.6345526982977182,1752,256,64,-1,295,1671367795
181,2,43886,45166,1281,60,9,2.4363636363636365,0.17642466822794692,0.17642466822794692,226,256,64,-1,295,1671367795
149,0,20240,41113,20874,99,90,59.214285714285715,0.028121107597968764,0.028121107597968764,587,256,64,-1,295,1671367795
149,1,41115,42448,1334,138,29,2.6594202898550723,0.6611694152923538,0.6611694152923538,882,256,64,-1,295,1671367795
149,2,42450,45171,2722,6,1,1.6666666666666667,0.011021307861866277,0.011021307861866277,30,256,64,-1,295,1671367795
88,0,20097,41109,21013,120,90,56.73949579831933,0.03593013848569933,0.03593013848569933,755,256,64,-1,295,1671367795
88,1,41111,43080,1970,176,52,2.9659090909090913,0.5918781725888325,0.5918781725888325,1166,256,64,-1,295,1671367795
88,2,43082,45175,2094,19,3,2.333333333333333,0.03629417382999045,0.03629417382999045,76,256,64,-1,295,1671367795
51,0,20196,41109,20914,102,90,64.64356435643565,0.029214879984699245,0.029214879984699245,611,256,64,-1,295,1671367795
51,1,41111,42502,1392,143,37,2.636363636363636,0.6566091954022989,0.6566091954022989,914,256,64,-1,295,1671367795
51,2,42504,45175,2672,6,1,1.6666666666666667,0.01122754491017964,0.01122754491017964,30,256,64,-1,295,1671367795
204,0,20086,41120,21035,111,90,59.64545454545455,0.032469693368195864,0.032469693368195864,683,256,64,-1,295,1671367795
204,1,41122,43184,2063,185,49,3.037837837837838,0.605913717886573,0.605913717886573,1250,256,64,-1,295,1671367795
204,2,43186,45173,1988,6,1,1.6666666666666667,0.015090543259557344,0.015090543259557344,30,256,64,-1,295,1671367795
203,0,20404,41119,20716,86,90,77.74117647058823,0.023267039969106004,0.023267039969106004,482,256,64,-1,295,1671367795
203,1,41121,42013,893,98,17,2.1020408163265305,0.6562150055991042,0.6562150055991042,586,256,64,-1,295,1671367795
203,2,42015,45172,3158,16,2,2.066666666666667,0.02089930335655478,0.02089930335655478,66,256,64,-1,295,1671367795
151,0,20305,41113,20809,99,90,59.01020408163265,0.028208948051323943,0.028208948051323943,587,256,64,-1,295,1671367795
151,1,41115,42511,1397,141,33,2.6170212765957452,0.6542591267000716,0.6542591267000716,914,256,64,-1,295,1671367795
151,2,42513,45171,2659,6,1,1.6666666666666667,0.011282437006393382,0.011282437006393382,30,256,64,-1,295,1671367795
217,0,20265,41123,20859,130,90,52.37984496124031,0.04003068219953018,0.04003068219953018,835,256,64,-1,295,1671367795
217,1,41125,42778,1654,152,41,2.8223684210526314,0.6009673518742442,0.6009673518742442,994,256,64,-1,295,1671367795
217,2,42780,45161,2382,6,1,1.6666666666666667,0.012594458438287154,0.012594458438287154,30,256,64,-1,295,1671367795
99,0,20441,41111,20671,107,90,63.16981132075472,0.03149339654588554,0.03149339654588554,651,256,64,-1,295,1671367795
99,1,41113,43285,2173,205,49,3.297560975609756,0.6378278877128394,0.6378278877128394,1386,256,64,-1,295,1671367795
99,2,43287,45177,1891,6,1,1.6666666666666667,0.01586462189317821,0.01586462189317821,30,256,64,-1,295,1671367795
227,0,20410,41110,20701,86,90,79.25882352941177,0.023283899328534845,0.023283899328534845,482,256,64,-1,295,1671367795
227,1,41112,43736,2625,248,79,3.177419354838709,0.6407619047619048,0.6407619047619048,1682,256,64,-1,295,1671367795
227,2,43738,45162,1425,16,2,2.066666666666667,0.04631578947368421,0.04631578947368421,66,256,64,-1,295,1671367795
249,0,20065,41116,21052,99,90,68.22448979591837,0.027883336500095,0.027883336500095,587,256,64,-1,295,1671367795
249,1,41118,42911,1794,176,39,3.039772727272727,0.6521739130434783,0.6521739130434783,1170,256,64,-1,295,1671367795
249,2,42913,45168,2256,6,1,1.6666666666666667,0.013297872340425532,0.013297872340425532,30,256,64,-1,295,1671367795
23,0,20446,41118,20673,91,90,75.6,0.025298698785855948,0.025298698785855948,523,256,64,-1,295,1671367795
23,1,41120,42359,1240,130,29,2.546153846153846,0.6596774193548387,0.6596774193548387,818,256,64,-1,295,1671367795
23,2,42361,45168,2808,6,1,1.6666666666666667,0.010683760683760684,0.010683760683760684,30,256,64,-1,295,1671367795
117,0,20154,41116,20963,103,90,63.852941176470594,0.029528216381243144,0.029528216381243144,619,256,64,-1,295,1671367795
117,1,41118,43601,2484,231,59,3.346320346320346,0.6352657004830918,0.6352657004830918,1578,256,64,-1,295,1671367795
117,2,43603,45170,1568,27,5,2.28,0.06887755102040816,0.06887755102040816,108,256,64,-1,295,1671367795
126,0,20113,41118,21006,96,90,66.65263157894736,0.026801866133485668,0.026801866133485668,563,256,64,-1,295,1671367795
126,1,41120,42905,1786,173,39,3.1560693641618496,0.6416573348264277,0.6416573348264277,1146,256,64,-1,295,1671367795
126,2,42907,45172,2266,19,3,2.333333333333333,0.033539276257722864,0.033539276257722864,76,256,64,-1,295,1671367795
243,0,20414,41114,20701,86,90,76.94117647058823,0.023283899328534845,0.023283899328534845,482,256,64,-1,295,1671367795
243,1,41116,43041,1926,185,39,3.1621621621621623,0.6448598130841121,0.6448598130841121,1242,256,64,-1,295,1671367795
243,2,43043,45166,2124,27,5,2.28,0.05084745762711865,0.05084745762711865,108,256,64,-1,295,1671367795
91,0,20439,41109,20671,109,90,61.425925925925924,0.032267427797397316,0.032267427797397316,667,256,64,-1,295,1671367795
91,1,41111,43629,2519,232,67,3.284482758620689,0.6264390631202859,0.6264390631202859,1578,256,64,-1,295,1671367795
91,2,43631,45175,1545,37,6,2.294117647058824,0.09320388349514563,0.09320388349514563,144,256,64,-1,295,1671367795
60,0,20091,41112,21022,86,90,74.74117647058823,0.022928360764912947,0.022928360764912947,482,256,64,-1,295,1671367795
60,1,41114,42695,1582,155,44,2.7483870967741937,0.6359039190897599,0.6359039190897599,1006,256,64,-1,295,1671367795
60,2,42697,45178,2482,6,1,1.6666666666666667,0.0120870265914585,0.0120870265914585,30,256,64,-1,295,1671367795
68,0,20077,41120,21044,97,90,69.01041666666667,0.027133624786162328,0.027133624786162328,571,256,64,-1,295,1671367795
68,1,41122,42950,1829,164,49,3.2987804878048776,0.5915800984144342,0.5915800984144342,1082,256,64,-1,295,1671367795
68,2,42952,45166,2215,19,3,2.333333333333333,0.03431151241534989,0.03431151241534989,76,256,64,-1,295,1671367795
234,0,20346,41112,20767,112,90,61.225225225225216,0.033273944238455234,0.033273944238455234,691,256,64,-1,295,1671367795
234,1,41114,43076,1963,179,49,2.988826815642458,0.6123280692817117,0.6123280692817117,1202,256,64,-1,295,1671367795
234,2,43078,45164,2087,6,1,1.6666666666666667,0.014374700527072353,0.014374700527072353,30,256,64,-1,295,1671367795
70,0,20314,41120,20807,103,90,64.70588235294117,0.029749603498822514,0.029749603498822514,619,256,64,-1,295,1671367795
70,1,41122,43350,2229,190,41,3.8736842105263163,0.582323912068192,0.582323912068192,1298,256,64,-1,295,1671367795
70,2,43352,45166,1815,31,4,2.2413793103448274,0.06501377410468319,0.06501377410468319,118,256,64,-1,295,1671367795
137,0,20232,41110,20879,130,90,42.2093023255814,0.039992336797739364,0.039992336797739364,835,256,64,-1,295,1671367795
137,1,41112,42977,1866,173,49,2.6300578034682083,0.6184351554126474,0.6184351554126474,1154,256,64,-1,295,1671367795
137,2,42979,45165,2187,6,1,1.8333333333333333,0.013717421124828532,0.013717421124828532,30,256,64,-1,295,1671367795
40,0,20128,41107,20980,86,90,75.54117647058824,0.022974261201143948,0.022974261201143948,482,256,64,-1,295,1671367795
40,1,41109,43224,2116,202,49,3.1732673267326734,0.6436672967863895,0.6436672967863895,1362,256,64,-1,295,1671367795
40,2,43226,45173,1948,6,1,1.6666666666666667,0.015400410677618069,0.015400410677618069,30,256,64,-1,295,1671367795
78,0,20323,41122,20800,109,90,61.518518518518526,0.032067307692307694,0.032067307692307694,667,256,64,-1,295,1671367795
78,1,41124,43285,2162,196,33,3.5102040816326534,0.6262719703977798,0.6262719703977798,1354,256,64,-1,295,1671367795
78,2,43287,45168,1882,27,5,2.28,0.05738575982996812,0.05738575982996812,108,256,64,-1,295,1671367795
18,0,20334,41117,20784,108,90,62.38317757009346,0.031707082371054664,0.031707082371054664,659,256,64,-1,295,1671367795
18,1,41119,43331,2213,203,41,3.354679802955665,0.6335291459557162,0.6335291459557162,1402,256,64,-1,295,1671367795
18,2,43333,45167,1835,16,2,2.066666666666667,0.035967302452316066,0.035967302452316066,66,256,64,-1,295,1671367795
22,0,20342,41118,20777,101,90,65.53,0.029022476777205562,0.029022476777205562,603,256,64,-1,295,1671367795
22,1,41120,43529,2410,219,65,3.1689497716894977,0.624896265560166,0.624896265560166,1506,256,64,-1,295,1671367795
22,2,43531,45168,1638,27,5,2.28,0.06593406593406594,0.06593406593406594,108,256,64,-1,295,1671367795
97,0,20282,41111,20830,86,90,77.16470588235295,0.02313970235237638,0.02313970235237638,482,256,64,-1,295,1671367795
97,1,41113,42921,1809,170,33,3.194117647058824,0.6334991708126037,0.6334991708126037,1146,256,64,-1,295,1671367795
97,2,42923,45177,2255,16,2,2.066666666666667,0.02926829268292683,0.02926829268292683,66,256,64,-1,295,1671367795
166,0,20287,41118,20832,97,90,59.05208333333334,0.027409754224270357,0.027409754224270357,571,256,64,-1,295,1671367795
166,1,41120,42697,1578,154,41,2.6753246753246747,0.6400506970849176,0.6400506970849176,1010,256,64,-1,295,1671367795
166,2,42699,45175,2477,17,4,2.25,0.029067420266451358,0.029067420266451358,72,256,64,-1,295,1671367795
238,0,20354,41113,20760,91,90,76.3,0.02519267822736031,0.02519267822736031,523,256,64,-1,295,1671367795
238,1,41115,42638,1524,150,33,2.873333333333333,0.6469816272965879,0.6469816272965879,986,256,64,-1,295,1671367795
238,2,42640,45165,2526,6,1,1.6666666666666667,0.011876484560570073,0.011876484560570073,30,256,64,-1,295,1671367795
146,0,20058,41112,21055,86,90,60.458823529411774,0.022892424602232248,0.022892424602232248,482,256,64,-1,295,1671367795
146,1,41114,42599,1486,147,33,2.7551020408163267,0.6473755047106325,0.6473755047106325,962,256,64,-1,295,1671367795
146,2,42601,45170,2570,17,4,2.25,0.02801556420233463,0.02801556420233463,72,256,64,-1,295,1671367795
191,0,20299,41115,20817,101,90,56.29,0.02896670990056204,0.02896670990056204,603,256,64,-1,295,1671367795
191,1,41117,43163,2047,193,49,3.0259067357512954,0.6419149975574011,0.6419149975574011,1314,256,64,-1,295,1671367795
191,2,43165,45168,2004,17,4,2.25,0.03592814371257485,0.03592814371257485,72,256,64,-1,295,1671367795
21,0,20278,41118,20841,128,90,53.32283464566929,0.039297538505829864,0.039297538505829864,819,256,64,-1,295,1671367795
21,1,41120,42801,1682,157,41,2.859872611464968,0.6147443519619501,0.6147443519619501,1034,256,64,-1,295,1671367795
21,2,42803,45168,2366,6,1,1.6666666666666667,0.01267962806424345,0.01267962806424345,30,256,64,-1,295,1671367795
65,0,20109,41119,21011,86,90,74.38823529411766,0.022940364570939037,0.022940364570939037,482,256,64,-1,295,1671367795
65,1,41121,43459,2339,219,67,3.1598173515981736,0.6301838392475417,0.6301838392475417,1474,256,64,-1,295,1671367795
65,2,43461,45165,1705,17,4,2.25,0.04222873900293255,0.04222873900293255,72,256,64,-1,295,1671367795
15,0,20442,41116,20675,107,90,63.72641509433962,0.031487303506650535,0.031487303506650535,651,256,64,-1,295,1671367795
15,1,41118,42161,1044,106,33,1.9716981132075468,0.6072796934865899,0.6072796934865899,634,256,64,-1,295,1671367795
15,2,42163,45166,3004,6,1,1.6666666666666667,0.009986684420772305,0.009986684420772305,30,256,64,-1,295,1671367795
177,0,20212,41121,20910,112,90,49.85585585585586,0.03304638928742228,0.03304638928742228,691,256,64,-1,295,1671367795
177,1,41123,43774,2652,235,49,3.370212765957447,0.6221719457013575,0.6221719457013575,1650,256,64,-1,295,1671367795
177,2,43776,45178,1403,28,7,2.3846153846153846,0.08125445473984319,0.08125445473984319,114,256,64,-1,295,1671367795
210,0,20304,41121,20818,137,90,50.779411764705884,0.04279950043231818,0.04279950043231818,891,256,64,-1,295,1671367795
210,1,41123,43758,2636,232,49,3.4612068965517233,0.6168437025796661,0.6168437025796661,1626,256,64,-1,295,1671367795
210,2,43760,45158,1399,6,1,1.6666666666666667,0.021443888491779844,0.021443888491779844,30,256,64,-1,295,1671367795
8,0,20115,41115,21001,86,90,75.2,0.022951288033903148,0.022951288033903148,482,256,64,-1,295,1671367795
8,1,41117,41986,870,101,19,2.049504950495049,0.6919540229885057,0.6919540229885057,602,256,64,-1,295,1671367795
8,2,41988,45165,3178,6,1,1.8333333333333333,0.009439899307740718,0.009439899307740718,30,256,64,-1,295,1671367795
164,0,20103,41118,21016,86,90,62.28235294117647,0.02293490673772364,0.02293490673772364,482,256,64,-1,295,1671367795
164,1,41120,43301,2182,214,69,2.8738317757009346,0.6535288725939505,0.6535288725939505,1426,256,64,-1,295,1671367795
164,2,43303,45175,1873,37,6,2.294117647058824,0.07688200747463962,0.07688200747463962,144,256,64,-1,295,1671367795
115,0,20384,41115,20732,92,90,71.2087912087912,0.02561257958711171,0.02561257958711171,531,256,64,-1,295,1671367795
115,1,41117,42940,1824,173,43,3.138728323699422,0.6326754385964912,0.6326754385964912,1154,256,64,-1,295,1671367795
115,2,42942,45169,2228,16,2,2.066666666666667,0.0296229802513465,0.0296229802513465,66,256,64,-1,295,1671367795
81,0,20269,41107,20839,86,90,77.07058823529412,0.02312970871922837,0.02312970871922837,482,256,64,-1,295,1671367795
81,1,41109,43371,2263,204,49,3.313725490196078,0.6195315952275741,0.6195315952275741,1402,256,64,-1,295,1671367795
81,2,43373,45173,1801,16,2,2.066666666666667,0.03664630760688506,0.03664630760688506,66,256,64,-1,295,1671367795
110,0,20378,41114,20737,107,90,61.97169811320754,0.031393161981000145,0.031393161981000145,651,256,64,-1,295,1671367795
110,1,41116,42734,1619,159,39,2.9245283018867925,0.6386658431130328,0.6386658431130328,1034,256,64,-1,295,1671367795
110,2,42736,45180,2445,27,5,2.28,0.044171779141104296,0.044171779141104296,108,256,64,-1,295,1671367795
170,0,20289,41119,20831,96,90,58.47368421052632,0.027027027027027032,0.027027027027027032,563,256,64,-1,295,1671367795
170,1,41121,43100,1980,185,41,3.0486486486486486,0.6353535353535353,0.6353535353535353,1258,256,64,-1,295,1671367795
170,2,43102,45176,2075,16,2,2.066666666666667,0.03180722891566265,0.03180722891566265,66,256,64,-1,295,1671367795
189,0,20103,41115,21013,102,91,56.87,0.028934469138152574,0.028934469138152574,608,256,64,-1,295,1671367795
189,1,41117,43273,2157,200,57,3.015,0.6314325452016689,0.6314325452016689,1362,256,64,-1,295,1671367795
189,2,43275,45168,1894,41,9,2.5526315789473686,0.08447729672650475,0.08447729672650475,160,256,64,-1,295,1671367795
224,0,20106,41110,21005,139,90,48.69565217391305,0.043180195191621036,0.043180195191621036,907,256,64,-1,295,1671367795
224,1,41112,43893,2782,243,57,3.4650205761316872,0.6132278936017254,0.6132278936017254,1706,256,64,-1,295,1671367795
224,2,43895,45162,1268,6,1,1.6666666666666667,0.02365930599369085,0.02365930599369085,30,256,64,-1,295,1671367795
104,0,20110,41113,21004,99,90,69.36734693877551,0.02794705770329461,0.02794705770329461,587,256,64,-1,295,1671367795
104,1,41115,42893,1779,169,41,3.035502958579882,0.6351883080382237,0.6351883080382237,1130,256,64,-1,295,1671367795
104,2,42895,45179,2285,16,2,2.066666666666667,0.028884026258205686,0.028884026258205686,66,256,64,-1,295,1671367795
229,0,20274,41111,20838,104,90,67.39805825242719,0.030089260005758713,0.030089260005758713,627,256,64,-1,295,1671367795
229,1,41113,42551,1439,143,33,2.769230769230769,0.6462821403752605,0.6462821403752605,930,256,64,-1,295,1671367795
229,2,42553,45163,2611,6,1,1.6666666666666667,0.011489850631941785,0.011489850631941785,30,256,64,-1,295,1671367795
253,0,20066,41117,21052,104,90,63.25242718446602,0.02978339350180505,0.02978339350180505,627,256,64,-1,295,1671367795
253,1,41119,42479,1361,132,33,2.522727272727273,0.6186627479794269,0.6186627479794269,842,256,64,-1,295,1671367795
253,2,42481,45169,2689,6,1,1.6666666666666667,0.011156563778356266,0.011156563778356266,30,256,64,-1,295,1671367795
154,0,20059,41114,21056,108,90,53.92523364485982,0.031297492401215814,0.031297492401215814,659,256,64,-1,295,1671367795
154,1,41116,43352,2237,208,49,3.1682692307692313,0.6410371032632991,0.6410371032632991,1434,256,64,-1,295,1671367795
154,2,43354,45172,1819,6,1,1.6666666666666667,0.016492578339747113,0.016492578339747113,30,256,64,-1,295,1671367795
59,0,20406,41111,20706,91,90,73.95555555555555,0.025258379213754463,0.025258379213754463,523,256,64,-1,295,1671367795
59,1,41113,42719,1607,162,39,2.8456790123456788,0.6583696328562539,0.6583696328562539,1058,256,64,-1,295,1671367795
59,2,42721,45177,2457,17,4,2.25,0.029304029304029307,0.029304029304029307,72,256,64,-1,295,1671367795
212,0,20090,41122,21033,102,90,65.44554455445545,0.02904958874150145,0.02904958874150145,611,256,64,-1,295,1671367795
212,1,41124,42669,1546,151,25,2.9867549668874167,0.6481241914618371,0.6481241914618371,1002,256,64,-1,295,1671367795
212,2,42671,45159,2489,6,1,1.6666666666666667,0.012053033346725592,0.012053033346725592,30,256,64,-1,295,1671367795
